edad,renuncia,viajes,tarifa_diaria,departamento,distancia_al_trabajo,educacion,campo_de_educacion,conteo_de_empleados,numero_de_empleado,satisfaccion_ambiente,genero,tarifa_por_hora,involucracion_laboral,nivel_laboral,rol_laboral,satisfaccion_laboral,estado_civil,ingreso_mensual,tarifa_mensual,num_empresas_trabajadas,horas_extras,incremento_salarial_porcentaje,calificacion_de_rendimiento,satisfaccion_relacion,horas_estandar,nivel_de_stock,aí±os_trabajando,num_entrenamientos_aí±o,balance_vida_trabajo,aí±os_en_la_empresa,aí±os_en_el_puesto,aí±os_desde_ultimo_ascenso,aí±os_con_actual_supervisor
34,Si,Viaja_Frecuentemente,988,Recursos Humanos,23,3,Recursos Humanos,1,590,2,Femenino,43,3,3,Recursos Humanos,1,Divorciado,9950,11533,9,Si,15,3,3,80,3,11,2,3,3,2,0,2
42,No,Viaja_Frecuentemente,1474,Investigación y Desarrollo,5,2,Otro,1,591,2,Masculino,97,3,1,Técnico de Laboratorio,3,Casado,2093,9260,4,No,17,3,4,80,1,8,4,3,2,2,2,0
36,No,No_Viaja,635,Ventas,10,4,Medicina,1,592,2,Masculino,32,3,3,Ejecutivo de Ventas,4,Soltero,9980,15318,1,No,14,3,4,80,0,10,3,2,10,3,9,7
22,Si,Viaja_Frecuentemente,1368,Investigación y Desarrollo,4,1,Grado Tí©cnico,1,593,3,Masculino,99,2,1,Técnico de Laboratorio,3,Soltero,3894,9129,5,No,16,3,3,80,0,4,3,3,2,2,1,2
48,No,Viaja_Raramente,163,Ventas,2,5,Mercadeo,1,595,2,Femenino,37,3,2,Ejecutivo de Ventas,4,Casado,4051,19658,2,No,14,3,1,80,1,14,2,3,9,7,6,7
55,No,Viaja_Raramente,1117,Ventas,18,5,Ciencias de la Vida,1,597,1,Femenino,83,3,4,Gerente,2,Soltero,16835,9873,3,No,23,4,4,80,0,37,2,3,10,9,7,7
41,No,No_Viaja,267,Ventas,10,2,Ciencias de la Vida,1,599,4,Masculino,56,3,2,Ejecutivo de Ventas,4,Soltero,6230,13430,7,No,14,3,4,80,0,16,3,3,14,3,1,10
35,No,Viaja_Raramente,619,Ventas,1,3,Mercadeo,1,600,2,Masculino,85,3,2,Ejecutivo de Ventas,3,Casado,4717,18659,9,No,11,3,3,80,0,15,2,3,11,9,6,9
40,No,Viaja_Raramente,302,Investigación y Desarrollo,6,3,Ciencias de la Vida,1,601,2,Femenino,75,3,4,Director de Manufactura,3,Soltero,13237,20364,7,No,15,3,3,80,0,22,3,3,20,6,5,13
39,No,Viaja_Frecuentemente,443,Investigación y Desarrollo,8,1,Ciencias de la Vida,1,602,3,Femenino,48,3,1,Técnico de Laboratorio,3,Casado,3755,17872,1,No,11,3,1,80,1,8,3,3,8,3,0,7
31,No,Viaja_Raramente,828,Ventas,2,1,Ciencias de la Vida,1,604,2,Masculino,77,3,2,Ejecutivo de Ventas,4,Soltero,6582,8346,4,Si,13,3,3,80,0,10,2,4,6,5,0,5
42,No,Viaja_Raramente,319,Investigación y Desarrollo,24,3,Medicina,1,605,4,Masculino,56,3,3,Director de Manufactura,1,Casado,7406,6950,1,Si,21,4,4,80,1,10,5,2,10,9,5,8
45,No,Viaja_Raramente,561,Ventas,2,3,Otro,1,606,4,Masculino,61,3,2,Ejecutivo de Ventas,2,Casado,4805,16177,0,No,19,3,2,80,1,9,3,4,8,7,3,7
26,Si,Viaja_Frecuentemente,426,Recursos Humanos,17,4,Ciencias de la Vida,1,608,2,Femenino,58,3,1,Recursos Humanos,3,Divorciado,2741,22808,0,Si,11,3,2,80,1,8,2,2,7,7,1,0
29,No,Viaja_Raramente,232,Investigación y Desarrollo,19,3,Grado Tí©cnico,1,611,4,Masculino,34,3,2,Director de Manufactura,4,Divorciado,4262,22645,4,No,12,3,2,80,2,8,2,4,3,2,1,2
33,No,Viaja_Raramente,922,Investigación y Desarrollo,1,5,Medicina,1,612,1,Femenino,95,4,4,Director de Investigación,3,Divorciado,16184,22578,4,No,19,3,3,80,1,10,2,3,6,1,0,5
31,No,Viaja_Raramente,688,Ventas,7,3,Ciencias de la Vida,1,613,3,Masculino,44,2,3,Gerente,4,Divorciado,11557,25291,9,No,21,4,3,80,1,10,3,2,5,4,0,1
18,Si,Viaja_Frecuentemente,1306,Ventas,5,3,Mercadeo,1,614,2,Masculino,69,3,1,Representante de Ventas,2,Soltero,1878,8059,1,Si,14,3,4,80,0,0,3,3,0,0,0,0
40,No,No_Viaja,1094,Ventas,28,3,Otro,1,615,3,Masculino,58,1,3,Ejecutivo de Ventas,1,Divorciado,10932,11373,3,No,15,3,3,80,1,20,2,3,1,0,0,1
41,No,No_Viaja,509,Investigación y Desarrollo,2,4,Otro,1,616,1,Femenino,62,2,2,Representante de Salud,3,Soltero,6811,2112,2,Si,17,3,1,80,0,10,3,3,8,7,0,7
26,No,Viaja_Raramente,775,Ventas,29,2,Medicina,1,618,1,Masculino,45,3,2,Ejecutivo de Ventas,3,Divorciado,4306,4267,5,No,12,3,1,80,2,8,5,3,0,0,0,0
35,No,Viaja_Raramente,195,Ventas,1,3,Medicina,1,620,1,Femenino,80,3,2,Ejecutivo de Ventas,3,Soltero,4859,6698,1,No,16,3,4,80,0,5,3,3,5,4,0,3
34,No,Viaja_Raramente,258,Ventas,21,4,Ciencias de la Vida,1,621,4,Masculino,74,4,2,Ejecutivo de Ventas,4,Soltero,5337,19921,1,No,12,3,4,80,0,10,3,3,10,7,5,7
26,Si,Viaja_Raramente,471,Investigación y Desarrollo,24,3,Grado Tí©cnico,1,622,3,Masculino,66,1,1,Técnico de Laboratorio,4,Soltero,2340,23213,1,Si,18,3,2,80,0,1,3,1,1,0,0,0
37,No,Viaja_Raramente,799,Investigación y Desarrollo,1,3,Grado Tí©cnico,1,623,2,Femenino,59,3,3,Director de Manufactura,4,Soltero,7491,23848,4,No,17,3,4,80,0,12,3,4,6,5,1,2
46,No,Viaja_Frecuentemente,1034,Investigación y Desarrollo,18,1,Medicina,1,624,1,Femenino,86,3,3,Representante de Salud,3,Casado,10527,8984,5,No,11,3,4,80,0,28,3,2,2,2,1,2
41,No,Viaja_Raramente,1276,Ventas,2,5,Ciencias de la Vida,1,625,2,Femenino,91,3,4,Gerente,1,Casado,16595,5626,7,No,16,3,2,80,1,22,2,3,18,16,11,8
37,No,No_Viaja,142,Ventas,9,4,Medicina,1,626,1,Masculino,69,3,3,Ejecutivo de Ventas,2,Divorciado,8834,24666,1,No,13,3,4,80,1,9,6,3,9,5,7,7
52,No,Viaja_Raramente,956,Investigación y Desarrollo,6,2,Grado Tí©cnico,1,630,4,Masculino,78,3,2,Cientí­fico de Investigación,1,Divorciado,5577,22087,3,Si,12,3,2,80,2,18,3,3,10,9,6,9
32,Si,No_Viaja,1474,Ventas,11,4,Otro,1,631,4,Masculino,60,4,2,Ejecutivo de Ventas,3,Casado,4707,23914,8,No,12,3,4,80,0,6,2,3,4,2,1,2
24,No,Viaja_Frecuentemente,535,Ventas,24,3,Medicina,1,632,4,Masculino,38,3,1,Representante de Ventas,4,Casado,2400,5530,0,No,13,3,3,80,2,3,3,3,2,2,2,1
38,No,Viaja_Raramente,1495,Investigación y Desarrollo,10,3,Medicina,1,634,3,Femenino,76,3,2,Representante de Salud,3,Casado,9824,22174,3,No,19,3,3,80,1,18,4,3,1,0,0,0
37,No,Viaja_Raramente,446,Investigación y Desarrollo,1,4,Ciencias de la Vida,1,635,2,Femenino,65,3,2,Director de Manufactura,2,Casado,6447,15701,6,No,12,3,2,80,1,8,2,2,6,5,4,3
49,No,Viaja_Raramente,1245,Investigación y Desarrollo,18,4,Ciencias de la Vida,1,638,4,Masculino,58,2,5,Director de Investigación,3,Divorciado,19502,2125,1,Si,17,3,3,80,1,31,5,3,31,9,0,9
24,No,Viaja_Raramente,691,Investigación y Desarrollo,23,3,Medicina,1,639,2,Masculino,89,4,1,Cientí­fico de Investigación,4,Casado,2725,21630,1,Si,11,3,2,80,2,6,3,3,6,5,1,4
26,No,Viaja_Raramente,703,Ventas,28,2,Mercadeo,1,641,1,Masculino,66,3,2,Ejecutivo de Ventas,2,Casado,6272,7428,1,No,20,4,4,80,2,6,5,4,5,3,1,4
24,No,Viaja_Raramente,823,Investigación y Desarrollo,17,2,Otro,1,643,4,Masculino,94,2,1,Técnico de Laboratorio,2,Casado,2127,9100,1,No,21,4,4,80,1,1,2,3,1,0,0,0
50,No,Viaja_Frecuentemente,1246,Recursos Humanos,3,3,Medicina,1,644,1,Masculino,99,3,5,Gerente,2,Casado,18200,7999,1,No,11,3,3,80,1,32,2,3,32,5,10,7
25,No,Viaja_Raramente,622,Ventas,13,1,Medicina,1,645,2,Masculino,40,3,1,Representante de Ventas,3,Casado,2096,26376,1,No,11,3,3,80,0,7,1,3,7,4,0,6
24,Si,Viaja_Frecuentemente,1287,Investigación y Desarrollo,7,3,Ciencias de la Vida,1,647,1,Femenino,55,3,1,Técnico de Laboratorio,3,Casado,2886,14168,1,Si,16,3,4,80,1,6,4,3,6,3,1,2
30,Si,Viaja_Frecuentemente,448,Ventas,12,4,Ciencias de la Vida,1,648,2,Masculino,74,2,1,Representante de Ventas,1,Casado,2033,14470,1,No,18,3,3,80,1,1,2,4,1,0,0,0
34,No,Viaja_Raramente,254,Investigación y Desarrollo,1,2,Ciencias de la Vida,1,649,2,Masculino,83,2,1,Cientí­fico de Investigación,4,Casado,3622,22794,1,Si,13,3,4,80,1,6,3,3,6,5,1,3
31,Si,Viaja_Raramente,1365,Ventas,13,4,Medicina,1,650,2,Masculino,46,3,2,Ejecutivo de Ventas,1,Divorciado,4233,11512,2,No,17,3,3,80,0,9,2,1,3,1,1,2
35,No,Viaja_Raramente,538,Investigación y Desarrollo,25,2,Otro,1,652,1,Masculino,54,2,2,Técnico de Laboratorio,4,Soltero,3681,14004,4,No,14,3,4,80,0,9,3,3,3,2,0,2
31,No,Viaja_Raramente,525,Ventas,6,4,Medicina,1,653,1,Masculino,66,4,2,Ejecutivo de Ventas,4,Divorciado,5460,6219,4,No,22,4,4,80,2,13,4,4,7,7,5,7
27,No,Viaja_Raramente,798,Investigación y Desarrollo,6,4,Medicina,1,655,1,Femenino,66,2,1,Cientí­fico de Investigación,3,Divorciado,2187,5013,0,No,12,3,3,80,2,6,5,2,5,3,0,3
37,No,Viaja_Raramente,558,Ventas,2,3,Mercadeo,1,656,4,Masculino,75,3,2,Ejecutivo de Ventas,3,Casado,9602,3010,4,Si,11,3,3,80,1,17,3,2,3,0,1,0
20,No,Viaja_Raramente,959,Investigación y Desarrollo,1,3,Ciencias de la Vida,1,657,4,Femenino,83,2,1,Cientí­fico de Investigación,2,Soltero,2836,11757,1,No,13,3,4,80,0,1,0,4,1,0,0,0
42,No,Viaja_Raramente,622,Investigación y Desarrollo,2,4,Ciencias de la Vida,1,659,3,Femenino,81,3,2,Representante de Salud,4,Casado,4089,5718,1,No,13,3,2,80,2,10,4,3,10,2,2,2
43,No,Viaja_Raramente,782,Investigación y Desarrollo,6,4,Otro,1,661,2,Masculino,50,2,4,Director de Investigación,4,Divorciado,16627,2671,4,Si,14,3,3,80,1,21,3,2,1,0,0,0
38,No,Viaja_Raramente,362,Investigación y Desarrollo,1,1,Ciencias de la Vida,1,662,3,Femenino,43,3,1,Cientí­fico de Investigación,1,Soltero,2619,14561,3,No,17,3,4,80,0,8,3,2,0,0,0,0
43,No,Viaja_Frecuentemente,1001,Investigación y Desarrollo,9,5,Medicina,1,663,4,Masculino,72,3,2,Técnico de Laboratorio,3,Divorciado,5679,19627,3,Si,13,3,2,80,1,10,3,3,8,7,4,7
48,No,Viaja_Raramente,1236,Investigación y Desarrollo,1,4,Ciencias de la Vida,1,664,4,Femenino,40,2,4,Gerente,1,Casado,15402,17997,7,No,11,3,1,80,1,21,3,1,3,2,0,2
44,No,Viaja_Raramente,1112,Recursos Humanos,1,4,Ciencias de la Vida,1,665,1,Femenino,50,2,2,Recursos Humanos,3,Soltero,5985,26894,4,No,11,3,2,80,0,10,1,4,2,2,0,2
34,No,Viaja_Raramente,204,Ventas,14,3,Grado Tí©cnico,1,666,3,Femenino,31,3,1,Representante de Ventas,3,Divorciado,2579,2912,1,Si,18,3,4,80,2,8,3,3,8,2,0,6
27,Si,Viaja_Raramente,1420,Ventas,2,1,Mercadeo,1,667,3,Masculino,85,3,1,Representante de Ventas,1,Divorciado,3041,16346,0,No,11,3,2,80,1,5,3,3,4,3,0,2
21,No,Viaja_Raramente,1343,Ventas,22,1,Grado Tí©cnico,1,669,3,Masculino,49,3,1,Representante de Ventas,3,Soltero,3447,24444,1,No,11,3,3,80,0,3,2,3,3,2,1,2
44,No,Viaja_Raramente,1315,Investigación y Desarrollo,3,4,Otro,1,671,4,Masculino,35,3,5,Gerente,4,Casado,19513,9358,4,Si,12,3,1,80,1,26,2,4,2,2,0,1
22,No,Viaja_Raramente,604,Investigación y Desarrollo,6,1,Medicina,1,675,1,Masculino,69,3,1,Cientí­fico de Investigación,3,Casado,2773,12145,0,No,20,4,4,80,0,3,3,3,2,2,2,2
33,No,Viaja_Raramente,1216,Ventas,8,4,Mercadeo,1,677,3,Masculino,39,3,2,Ejecutivo de Ventas,3,Divorciado,7104,20431,0,No,12,3,4,80,0,6,3,3,5,0,1,2
32,No,Viaja_Raramente,646,Investigación y Desarrollo,9,4,Ciencias de la Vida,1,679,1,Femenino,92,3,2,Cientí­fico de Investigación,4,Casado,6322,18089,1,Si,12,3,4,80,1,6,2,2,6,4,0,5
30,No,Viaja_Frecuentemente,160,Investigación y Desarrollo,3,3,Medicina,1,680,3,Femenino,71,3,1,Cientí­fico de Investigación,3,Divorciado,2083,22653,1,No,20,4,3,80,1,1,2,3,1,0,0,0
53,No,Viaja_Raramente,238,Ventas,1,1,Medicina,1,682,4,Femenino,34,3,2,Ejecutivo de Ventas,1,Soltero,8381,7507,7,No,20,4,4,80,0,18,2,4,14,7,8,10
34,No,Viaja_Raramente,1397,Investigación y Desarrollo,1,5,Ciencias de la Vida,1,683,2,Masculino,42,3,1,Cientí­fico de Investigación,4,Casado,2691,7660,1,No,12,3,4,80,1,10,4,2,10,9,8,8
45,Si,Viaja_Frecuentemente,306,Ventas,26,4,Ciencias de la Vida,1,684,1,Femenino,100,3,2,Ejecutivo de Ventas,1,Casado,4286,5630,2,No,14,3,4,80,2,5,4,3,1,1,0,0
26,No,Viaja_Raramente,991,Investigación y Desarrollo,6,3,Ciencias de la Vida,1,686,3,Femenino,71,3,1,Técnico de Laboratorio,4,Casado,2659,17759,1,Si,13,3,3,80,1,3,2,3,3,2,0,2
37,No,Viaja_Raramente,482,Investigación y Desarrollo,3,3,Otro,1,689,3,Masculino,36,3,3,Director de Manufactura,3,Casado,9434,9606,1,No,15,3,3,80,1,10,2,3,10,7,7,8
29,No,Viaja_Raramente,1176,Ventas,3,2,Medicina,1,690,2,Femenino,62,3,2,Ejecutivo de Ventas,3,Casado,5561,3487,1,No,14,3,1,80,1,6,5,2,6,0,1,2
35,No,Viaja_Raramente,1017,Investigación y Desarrollo,6,4,Ciencias de la Vida,1,691,2,Masculino,82,1,2,Cientí­fico de Investigación,4,Soltero,6646,19368,1,No,13,3,2,80,0,17,3,3,17,11,11,8
33,No,Viaja_Frecuentemente,1296,Investigación y Desarrollo,6,3,Ciencias de la Vida,1,692,3,Masculino,30,3,2,Representante de Salud,4,Divorciado,7725,5335,3,No,23,4,3,80,1,15,2,1,13,11,4,7
54,No,Viaja_Raramente,397,Recursos Humanos,19,4,Medicina,1,698,3,Masculino,88,3,3,Recursos Humanos,2,Casado,10725,6729,2,No,15,3,3,80,1,16,1,4,9,7,7,1
36,No,Viaja_Raramente,913,Investigación y Desarrollo,9,2,Medicina,1,699,2,Masculino,48,2,2,Director de Manufactura,2,Divorciado,8847,13934,2,Si,11,3,3,80,1,13,2,3,3,2,0,2
27,No,Viaja_Raramente,1115,Investigación y Desarrollo,3,4,Medicina,1,700,1,Masculino,54,2,1,Cientí­fico de Investigación,4,Soltero,2045,15174,0,No,13,3,4,80,0,5,0,3,4,2,1,1
20,Si,Viaja_Raramente,1362,Investigación y Desarrollo,10,1,Medicina,1,701,4,Masculino,32,3,1,Cientí­fico de Investigación,3,Soltero,1009,26999,1,Si,11,3,4,80,0,1,5,3,1,0,1,1
33,Si,Viaja_Frecuentemente,1076,Investigación y Desarrollo,3,3,Ciencias de la Vida,1,702,1,Masculino,70,3,1,Cientí­fico de Investigación,1,Soltero,3348,3164,1,Si,11,3,1,80,0,10,3,3,10,8,9,7
35,No,No_Viaja,727,Investigación y Desarrollo,3,3,Ciencias de la Vida,1,704,3,Masculino,41,2,1,Técnico de Laboratorio,3,Casado,1281,16900,1,No,18,3,3,80,2,1,3,3,1,0,0,0
23,No,Viaja_Raramente,885,Investigación y Desarrollo,4,3,Medicina,1,705,1,Masculino,58,4,1,Cientí­fico de Investigación,1,Casado,2819,8544,2,No,16,3,1,80,1,5,3,4,3,2,0,2
25,No,Viaja_Raramente,810,Ventas,8,3,Ciencias de la Vida,1,707,4,Masculino,57,4,2,Ejecutivo de Ventas,2,Casado,4851,15678,0,No,22,4,3,80,1,4,4,3,3,2,1,2
38,No,Viaja_Raramente,243,Ventas,7,4,Mercadeo,1,709,4,Femenino,46,2,2,Ejecutivo de Ventas,4,Soltero,4028,7791,0,No,20,4,1,80,0,8,2,3,7,7,0,5
29,No,Viaja_Frecuentemente,806,Investigación y Desarrollo,1,4,Ciencias de la Vida,1,710,2,Masculino,76,1,1,Cientí­fico de Investigación,4,Divorciado,2720,18959,1,No,18,3,4,80,1,10,5,3,10,7,2,8
48,No,Viaja_Raramente,817,Ventas,2,1,Mercadeo,1,712,2,Masculino,56,4,2,Ejecutivo de Ventas,2,Casado,8120,18597,3,No,12,3,4,80,0,12,3,3,2,2,2,2
27,No,Viaja_Frecuentemente,1410,Ventas,3,1,Medicina,1,714,4,Femenino,71,4,2,Ejecutivo de Ventas,4,Divorciado,4647,16673,1,Si,20,4,2,80,2,6,3,3,6,5,0,4
37,No,Viaja_Raramente,1225,Investigación y Desarrollo,10,2,Ciencias de la Vida,1,715,4,Masculino,80,4,1,Cientí­fico de Investigación,4,Soltero,4680,15232,3,No,17,3,1,80,0,4,2,3,1,0,0,0
50,No,Viaja_Raramente,1207,Investigación y Desarrollo,28,1,Medicina,1,716,4,Masculino,74,4,1,Técnico de Laboratorio,3,Casado,3221,3297,1,Si,11,3,3,80,3,20,3,3,20,8,3,8
34,No,Viaja_Raramente,1442,Investigación y Desarrollo,9,3,Medicina,1,717,4,Femenino,46,2,3,Representante de Salud,2,Soltero,8621,17654,1,No,14,3,2,80,0,9,3,4,8,7,7,7
24,Si,Viaja_Raramente,693,Ventas,3,2,Ciencias de la Vida,1,720,1,Femenino,65,3,2,Ejecutivo de Ventas,3,Soltero,4577,24785,9,No,14,3,1,80,0,4,3,3,2,2,2,0
39,No,Viaja_Raramente,408,Investigación y Desarrollo,2,4,Grado Tí©cnico,1,721,4,Femenino,80,2,2,Representante de Salud,3,Soltero,4553,20978,1,No,11,3,1,80,0,20,4,3,20,7,11,10
32,No,Viaja_Raramente,929,Ventas,10,3,Mercadeo,1,722,4,Masculino,55,3,2,Ejecutivo de Ventas,4,Soltero,5396,21703,1,No,12,3,4,80,0,10,2,2,10,7,0,8
50,Si,Viaja_Frecuentemente,562,Ventas,8,2,Grado Tí©cnico,1,723,2,Masculino,50,3,2,Ejecutivo de Ventas,3,Casado,6796,23452,3,Si,14,3,1,80,1,18,4,3,4,3,1,3
38,No,Viaja_Raramente,827,Investigación y Desarrollo,1,4,Ciencias de la Vida,1,724,2,Femenino,33,4,2,Representante de Salud,4,Soltero,7625,19383,0,No,13,3,3,80,0,10,4,2,9,7,1,8
27,No,Viaja_Raramente,608,Investigación y Desarrollo,1,2,Ciencias de la Vida,1,725,3,Femenino,68,3,3,Director de Manufactura,1,Casado,7412,6009,1,No,11,3,4,80,0,9,3,3,9,7,0,7
32,No,Viaja_Raramente,1018,Investigación y Desarrollo,3,2,Ciencias de la Vida,1,727,3,Femenino,39,3,3,Director de Investigación,4,Soltero,11159,19373,3,No,15,3,4,80,0,10,6,3,7,7,7,7
47,No,Viaja_Raramente,703,Ventas,14,4,Mercadeo,1,728,4,Masculino,42,3,2,Ejecutivo de Ventas,1,Soltero,4960,11825,2,No,12,3,4,80,0,20,2,3,7,7,1,7
40,No,Viaja_Frecuentemente,580,Ventas,5,4,Ciencias de la Vida,1,729,4,Masculino,48,2,3,Ejecutivo de Ventas,1,Casado,10475,23772,5,Si,21,4,3,80,1,20,2,3,18,13,1,12
53,No,Viaja_Raramente,970,Investigación y Desarrollo,7,3,Ciencias de la Vida,1,730,3,Masculino,59,4,4,Director de Investigación,3,Casado,14814,13514,3,No,19,3,3,80,0,32,3,3,5,1,1,3
41,No,Viaja_Raramente,427,Recursos Humanos,10,4,Recursos Humanos,1,731,2,Masculino,73,2,5,Gerente,4,Divorciado,19141,8861,3,No,15,3,2,80,3,23,2,2,21,6,12,6
60,No,Viaja_Raramente,1179,Ventas,16,4,Mercadeo,1,732,1,Masculino,84,3,2,Ejecutivo de Ventas,1,Soltero,5405,11924,8,No,14,3,4,80,0,10,1,3,2,2,2,2
27,No,Viaja_Frecuentemente,294,Investigación y Desarrollo,10,2,Ciencias de la Vida,1,733,4,Masculino,32,3,3,Director de Manufactura,1,Divorciado,8793,4809,1,No,21,4,3,80,2,9,4,2,9,7,1,7
41,No,Viaja_Raramente,314,Recursos Humanos,1,3,Recursos Humanos,1,734,4,Masculino,59,2,5,Gerente,3,Casado,19189,19562,1,No,12,3,2,80,1,22,3,3,22,7,2,10
50,No,Viaja_Raramente,316,Ventas,8,4,Mercadeo,1,738,4,Masculino,54,3,1,Representante de Ventas,2,Casado,3875,9983,7,No,15,3,4,80,1,4,2,3,2,2,2,2
28,Si,Viaja_Raramente,654,Investigación y Desarrollo,1,2,Ciencias de la Vida,1,741,1,Femenino,67,1,1,Cientí­fico de Investigación,2,Soltero,2216,3872,7,Si,13,3,4,80,0,10,4,3,7,7,3,7
36,No,No_Viaja,427,Investigación y Desarrollo,8,3,Ciencias de la Vida,1,742,1,Femenino,63,4,3,Director de Investigación,1,Casado,11713,20335,9,No,14,3,1,80,1,10,2,3,8,7,0,5
38,No,Viaja_Raramente,168,Investigación y Desarrollo,1,3,Ciencias de la Vida,1,743,3,Femenino,81,3,3,Director de Manufactura,3,Soltero,7861,15397,4,Si,14,3,4,80,0,10,4,4,1,0,0,0
44,No,No_Viaja,381,Investigación y Desarrollo,24,3,Medicina,1,744,1,Masculino,49,1,1,Técnico de Laboratorio,3,Soltero,3708,2104,2,No,14,3,3,80,0,9,5,3,5,2,1,4
47,No,Viaja_Frecuentemente,217,Ventas,3,3,Medicina,1,746,4,Femenino,49,3,4,Ejecutivo de Ventas,3,Divorciado,13770,10225,9,Si,12,3,4,80,2,28,2,2,22,2,11,13
30,No,Viaja_Raramente,501,Ventas,27,5,Mercadeo,1,747,3,Masculino,99,3,2,Ejecutivo de Ventas,4,Divorciado,5304,25275,7,No,23,4,4,80,1,10,2,2,8,7,7,7
29,No,Viaja_Raramente,1396,Ventas,10,3,Ciencias de la Vida,1,749,3,Masculino,99,3,1,Representante de Ventas,3,Soltero,2642,2755,1,No,11,3,3,80,0,1,6,3,1,0,0,0
42,Si,Viaja_Frecuentemente,933,Investigación y Desarrollo,19,3,Medicina,1,752,3,Masculino,57,4,1,Cientí­fico de Investigación,3,Divorciado,2759,20366,6,Si,12,3,4,80,0,7,2,3,2,2,2,2
43,No,Viaja_Frecuentemente,775,Ventas,15,3,Ciencias de la Vida,1,754,4,Masculino,47,2,2,Ejecutivo de Ventas,4,Casado,6804,23683,3,No,18,3,3,80,1,7,5,3,2,2,2,2
34,No,Viaja_Raramente,970,Investigación y Desarrollo,8,2,Medicina,1,757,2,Femenino,96,3,2,Representante de Salud,3,Soltero,6142,7360,3,No,11,3,4,80,0,10,2,3,5,1,4,3
23,No,Viaja_Raramente,650,Investigación y Desarrollo,9,1,Medicina,1,758,2,Masculino,37,3,1,Técnico de Laboratorio,1,Casado,2500,4344,1,No,14,3,4,80,1,5,2,4,4,3,0,2
39,No,Viaja_Raramente,141,Recursos Humanos,3,3,Recursos Humanos,1,760,3,Femenino,44,4,2,Recursos Humanos,2,Casado,6389,18767,9,No,15,3,3,80,1,12,3,1,8,3,3,6
56,No,Viaja_Raramente,832,Investigación y Desarrollo,9,3,Medicina,1,762,3,Masculino,81,3,4,Representante de Salud,4,Casado,11103,20420,7,No,11,3,3,80,0,30,1,2,10,7,1,1
40,No,Viaja_Raramente,804,Investigación y Desarrollo,2,1,Medicina,1,763,4,Femenino,86,2,1,Cientí­fico de Investigación,4,Soltero,2342,22929,0,Si,20,4,4,80,0,5,2,2,4,2,2,3
27,No,Viaja_Raramente,975,Investigación y Desarrollo,7,3,Medicina,1,764,4,Femenino,55,2,2,Representante de Salud,1,Soltero,6811,23398,8,No,19,3,1,80,0,9,2,1,7,6,0,7
29,No,Viaja_Raramente,1090,Ventas,10,3,Mercadeo,1,766,4,Masculino,83,3,1,Representante de Ventas,2,Divorciado,2297,17967,1,No,14,3,4,80,2,2,2,3,2,2,2,2
53,No,Viaja_Raramente,346,Investigación y Desarrollo,6,3,Ciencias de la Vida,1,769,4,Masculino,86,3,2,Técnico de Laboratorio,4,Soltero,2450,10919,2,No,17,3,4,80,0,19,4,3,2,2,2,2
35,No,No_Viaja,1225,Investigación y Desarrollo,2,4,Ciencias de la Vida,1,771,4,Femenino,61,3,2,Representante de Salud,1,Divorciado,5093,4761,2,No,11,3,1,80,1,16,2,4,1,0,0,0
32,No,Viaja_Frecuentemente,430,Investigación y Desarrollo,24,4,Ciencias de la Vida,1,772,1,Masculino,80,3,2,Técnico de Laboratorio,4,Casado,5309,21146,1,No,15,3,4,80,2,10,2,3,10,8,4,7
38,No,Viaja_Raramente,268,Investigación y Desarrollo,2,5,Medicina,1,773,4,Masculino,92,3,1,Cientí­fico de Investigación,3,Casado,3057,20471,6,Si,13,3,2,80,1,6,0,1,1,0,0,1
34,No,Viaja_Raramente,167,Investigación y Desarrollo,8,5,Ciencias de la Vida,1,775,2,Femenino,32,3,2,Director de Manufactura,1,Divorciado,5121,4187,3,No,14,3,3,80,1,7,3,3,0,0,0,0
52,No,Viaja_Raramente,621,Ventas,3,4,Mercadeo,1,776,3,Masculino,31,2,4,Gerente,1,Casado,16856,10084,1,No,11,3,1,80,0,34,3,4,34,6,1,16
33,Si,Viaja_Raramente,527,Investigación y Desarrollo,1,4,Otro,1,780,4,Masculino,63,3,1,Cientí­fico de Investigación,4,Soltero,2686,5207,1,Si,13,3,3,80,0,10,2,2,10,9,7,8
25,No,Viaja_Raramente,883,Ventas,26,1,Medicina,1,781,3,Femenino,32,3,2,Ejecutivo de Ventas,4,Soltero,6180,22807,1,No,23,4,2,80,0,6,5,2,6,5,1,4
45,No,Viaja_Raramente,954,Ventas,2,2,Grado Tí©cnico,1,783,2,Masculino,46,1,2,Representante de Ventas,3,Soltero,6632,12388,0,No,13,3,1,80,0,9,3,3,8,7,3,1
23,No,Viaja_Raramente,310,Investigación y Desarrollo,10,1,Medicina,1,784,1,Masculino,79,4,1,Cientí­fico de Investigación,3,Soltero,3505,19630,1,No,18,3,4,80,0,2,3,3,2,2,0,2
47,Si,Viaja_Frecuentemente,719,Ventas,27,2,Ciencias de la Vida,1,785,2,Femenino,77,4,2,Ejecutivo de Ventas,3,Soltero,6397,10339,4,Si,12,3,4,80,0,8,2,3,5,4,1,3
34,No,Viaja_Raramente,304,Ventas,2,3,Otro,1,786,4,Masculino,60,3,2,Ejecutivo de Ventas,4,Soltero,6274,18686,1,No,22,4,3,80,0,6,5,3,6,5,1,4
